,학교명,구,주소
3483,경복여자고등학교,['강서구'],['등촌동']
3484,경복여자고등학교,['강서구'],['등촌동']
3485,경복여자고등학교,['강서구'],['등촌동']
3486,경문고등학교,['동작구'],['동작동']
3487,경문고등학교,['동작구'],['동작동']
3488,경문고등학교,['동작구'],['동작동']
3489,경문고등학교,['동작구'],['동작동']
3490,경문고등학교,['동작구'],['동작동']
3491,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3492,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3493,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3494,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3495,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3496,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3497,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3498,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3499,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3500,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3501,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3502,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3503,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3504,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3505,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3506,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3507,건국대학교사범대학부속고등학교,['광진구'],['화양동']
3508,강서고등학교,['양천구'],['목동']
3509,강서고등학교,['양천구'],['목동']
3510,강서고등학교,['양천구'],['목동']
3511,강서고등학교,['양천구'],['목동']
3512,강동고등학교,['강동구'],['상일동']
3513,강동고등학교,['강동구'],['상일동']
3514,강동고등학교,['강동구'],['상일동']
3515,강동고등학교,['강동구'],['상일동']
3516,혜화여자고등학교,['강북구'],['수유동']
3517,혜화여자고등학교,['강북구'],['수유동']
3518,혜화여자고등학교,['강북구'],['수유동']
3519,혜화여자고등학교,['강북구'],['수유동']
3520,혜화여자고등학교,['강북구'],['수유동']
3521,혜화여자고등학교,['강북구'],['수유동']
3522,혜화여자고등학교,['강북구'],['수유동']
3523,혜화여자고등학교,['강북구'],['수유동']
3524,혜화여자고등학교,['강북구'],['수유동']
3525,혜화여자고등학교,['강북구'],['수유동']
3526,혜화여자고등학교,['강북구'],['수유동']
3527,혜화여자고등학교,['강북구'],['수유동']
3528,혜화여자고등학교,['강북구'],['수유동']
3529,혜화여자고등학교,['강북구'],['수유동']
3530,혜화여자고등학교,['강북구'],['수유동']
3531,한성과학고등학교,['서대문구'],['현저동']
3532,한성과학고등학교,['서대문구'],['현저동']
3533,한성과학고등학교,['서대문구'],['현저동']
3534,한성과학고등학교,['서대문구'],['현저동']
3535,한성과학고등학교,['서대문구'],['현저동']
3536,태릉고등학교,['중랑구'],['묵동']
3537,태릉고등학교,['중랑구'],['묵동']
3538,태릉고등학교,['중랑구'],['묵동']
3539,태릉고등학교,['중랑구'],['묵동']
3540,태릉고등학교,['중랑구'],['묵동']
3541,태릉고등학교,['중랑구'],['묵동']
3542,청량고등학교,['동대문구'],['청량리동']
3543,청량고등학교,['동대문구'],['청량리동']
3544,청량고등학교,['동대문구'],['청량리동']
3545,청량고등학교,['동대문구'],['청량리동']
3546,청담고등학교,"['강남구', '압구']",['압구정동']
3547,청담고등학교,"['강남구', '압구']",['압구정동']
3548,청담고등학교,"['강남구', '압구']",['압구정동']
3549,청담고등학교,"['강남구', '압구']",['압구정동']
3550,창덕여자고등학교,['송파구'],['방이동']
3551,창덕여자고등학교,['송파구'],['방이동']
3552,창덕여자고등학교,['송파구'],['방이동']
3553,창덕여자고등학교,['송파구'],['방이동']
3554,중화고등학교,['중랑구'],['중화동']
3555,중화고등학교,['중랑구'],['중화동']
3556,중화고등학교,['중랑구'],['중화동']
3557,중화고등학교,['중랑구'],['중화동']
3558,중경고등학교,['용산구'],['이촌동']
3559,중경고등학교,['용산구'],['이촌동']
3560,중경고등학교,['용산구'],['이촌동']
3561,중경고등학교,['용산구'],['이촌동']
3562,중경고등학교,['용산구'],['이촌동']
3563,잠실고등학교,['송파구'],['신천동']
3564,잠실고등학교,['송파구'],['신천동']
3565,잠실고등학교,['송파구'],['신천동']
3566,잠실고등학교,['송파구'],['신천동']
3567,잠실고등학교,['송파구'],['신천동']
3568,잠신고등학교,['송파구'],['잠실동']
3569,잠신고등학교,['송파구'],['잠실동']
3570,잠신고등학교,['송파구'],['잠실동']
3571,잠신고등학교,['송파구'],['잠실동']
3572,자양고등학교,['광진구'],['자양동']
3573,자양고등학교,['광진구'],['자양동']
3574,자양고등학교,['광진구'],['자양동']
3575,자양고등학교,['광진구'],['자양동']
3576,자양고등학교,['광진구'],['자양동']
3577,자양고등학교,['광진구'],['자양동']
3578,자양고등학교,['광진구'],['자양동']
3579,인헌고등학교,['관악구'],['봉천동']
3580,인헌고등학교,['관악구'],['봉천동']
3581,인헌고등학교,['관악구'],['봉천동']
3582,인헌고등학교,['관악구'],['봉천동']
3583,인헌고등학교,['관악구'],['봉천동']
3584,용산고등학교,['용산구'],['용산동']
3585,용산고등학교,['용산구'],['용산동']
3586,용산고등학교,['용산구'],['용산동']
3587,용산고등학교,['용산구'],['용산동']
3588,용산고등학교,['용산구'],['용산동']
3589,오금고등학교,['송파구'],['오금동']
3590,오금고등학교,['송파구'],['오금동']
3591,오금고등학교,['송파구'],['오금동']
3592,오금고등학교,['송파구'],['오금동']
3593,영신고등학교,['영등포구'],['신길동']
3594,영신고등학교,['영등포구'],['신길동']
3595,영신고등학교,['영등포구'],['신길동']
3596,영신고등학교,['영등포구'],['신길동']
3597,영신고등학교,['영등포구'],['신길동']
3598,영신고등학교,['영등포구'],['신길동']
3599,영신고등학교,['영등포구'],['신길동']
3600,영신고등학교,['영등포구'],['신길동']
3601,영등포여자고등학교,['영등포구'],['신길동']
3602,영등포여자고등학교,['영등포구'],['신길동']
3603,영등포여자고등학교,['영등포구'],['신길동']
3604,영등포여자고등학교,['영등포구'],['신길동']
3605,영등포여자고등학교,['영등포구'],['신길동']
3606,영등포여자고등학교,['영등포구'],['신길동']
3607,영등포고등학교,['동작구'],['대방동']
3608,영등포고등학교,['동작구'],['대방동']
3609,영등포고등학교,['동작구'],['대방동']
3610,영등포고등학교,['동작구'],['대방동']
3611,영등포고등학교,['동작구'],['대방동']
3612,여의도여자고등학교,['영등포구'],['여의도동']
3613,여의도여자고등학교,['영등포구'],['여의도동']
3614,여의도여자고등학교,['영등포구'],['여의도동']
3615,여의도여자고등학교,['영등포구'],['여의도동']
3616,여의도여자고등학교,['영등포구'],['여의도동']
3617,여의도여자고등학교,['영등포구'],['여의도동']
3618,여의도여자고등학교,['영등포구'],['여의도동']
3619,여의도여자고등학교,['영등포구'],['여의도동']
3620,여의도여자고등학교,['영등포구'],['여의도동']
3621,여의도여자고등학교,['영등포구'],['여의도동']
3622,여의도여자고등학교,['영등포구'],['여의도동']
3623,여의도여자고등학교,['영등포구'],['여의도동']
3624,여의도여자고등학교,['영등포구'],['여의도동']
3625,여의도여자고등학교,['영등포구'],['여의도동']
3626,여의도여자고등학교,['영등포구'],['여의도동']
3627,여의도여자고등학교,['영등포구'],['여의도동']
3628,여의도여자고등학교,['영등포구'],['여의도동']
3629,여의도여자고등학교,['영등포구'],['여의도동']
3630,여의도고등학교,['영등포구'],['여의도동']
3631,여의도고등학교,['영등포구'],['여의도동']
3632,여의도고등학교,['영등포구'],['여의도동']
3633,여의도고등학교,['영등포구'],['여의도동']
3634,여의도고등학교,['영등포구'],['여의도동']
3635,언남고등학교,['서초구'],['양재동']
3636,언남고등학교,['서초구'],['양재동']
3637,언남고등학교,['서초구'],['양재동']
3638,언남고등학교,['서초구'],['양재동']
3639,양재고등학교,['서초구'],['서초동']
3640,양재고등학교,['서초구'],['서초동']
3641,양재고등학교,['서초구'],['서초동']
3642,양재고등학교,['서초구'],['서초동']
3643,양재고등학교,['서초구'],['서초동']
3644,양재고등학교,['서초구'],['서초동']
3645,양재고등학교,['서초구'],['서초동']
3646,양재고등학교,['서초구'],['서초동']
3647,양재고등학교,['서초구'],['서초동']
3648,양재고등학교,['서초구'],['서초동']
3649,양재고등학교,['서초구'],['서초동']
3650,양재고등학교,['서초구'],['서초동']
3651,양재고등학교,['서초구'],['서초동']
3652,양재고등학교,['서초구'],['서초동']
3653,양재고등학교,['서초구'],['서초동']
3654,신목고등학교,['양천구'],['신정동']
3655,신목고등학교,['양천구'],['신정동']
3656,신목고등학교,['양천구'],['신정동']
3657,신목고등학교,['양천구'],['신정동']
3658,신림고등학교,['관악구'],['신림동']
3659,신림고등학교,['관악구'],['신림동']
3660,신림고등학교,['관악구'],['신림동']
3661,신림고등학교,['관악구'],['신림동']
3662,수도여자고등학교,['동작구'],['신대방동']
3663,수도여자고등학교,['동작구'],['신대방동']
3664,수도여자고등학교,['동작구'],['신대방동']
3665,수도여자고등학교,['동작구'],['신대방동']
3666,성동고등학교,['중구'],"['성동', '신당동']"
3667,성동고등학교,['중구'],"['성동', '신당동']"
3668,성동고등학교,['중구'],"['성동', '신당동']"
3669,성동고등학교,['중구'],"['성동', '신당동']"
3670,석관고등학교,['성북구'],['석관동']
3671,석관고등학교,['성북구'],['석관동']
3672,석관고등학교,['성북구'],['석관동']
3673,석관고등학교,['성북구'],['석관동']
3674,석관고등학교,['성북구'],['석관동']
3675,서초고등학교,['서초구'],['서초동']
3676,서초고등학교,['서초구'],['서초동']
3677,서초고등학교,['서초구'],['서초동']
3678,서초고등학교,['서초구'],['서초동']
3679,서초고등학교,['서초구'],['서초동']
3680,서초고등학교,['서초구'],['서초동']
3681,서초고등학교,['서초구'],['서초동']
3682,서초고등학교,['서초구'],['서초동']
3683,서울체육고등학교,['송파구'],['방이동']
3684,서울여자고등학교,['마포구'],['염리동']
3685,서울여자고등학교,['마포구'],['염리동']
3686,서울여자고등학교,['마포구'],['염리동']
3687,서울여자고등학교,['마포구'],['염리동']
3688,서울여자고등학교,['마포구'],['염리동']
3689,서울과학고등학교,['종로구'],[]
3690,서울과학고등학교,['종로구'],[]
3691,서울고등학교,['서초구'],['서초동']
3692,서울고등학교,['서초구'],['서초동']
3693,서울고등학교,['서초구'],['서초동']
3694,서울고등학교,['서초구'],['서초동']
3695,서울고등학교,['서초구'],['서초동']
3696,서울고등학교,['서초구'],['서초동']
3697,서울고등학교,['서초구'],['서초동']
